id,ts,amount,currency,channel,upi_id_masked,description,user_id
TXN00000019,2025-11-03T10:49:12,102.62,INR,UPI,180325@ybl,Debited Rs 102.62 to 180325@ybl. Ref:352806747367,user_0167
TXN00003000,2025-12-16T13:42:46,648.08,INR,PhonePe,846809@paytm,Txn to 846809@paytm of Rs 648.08. Ref 719435206115.,user_0357
TXN00000485,2025-09-17T11:30:36,101.54,INR,Paytm,177350@airtelpaymentsbank,Payment Rs 101.54 to 177350@airtelpaymentsbank. TXN 992258243996,user_0036
TXN00003894,2025-03-12T10:36:23,2082.44,INR,UPI,926297732@okaxis,Paid Rs 2082.44 to 926297732@okaxis. UTR 598017954906.,user_0041
TXN00002672,2024-12-05T10:31:25,1000.17,INR,PhonePe,493436@paytm,Txn to 493436@paytm of Rs 1000.17. Ref 336738240381.,user_0152
TXN00002483,2024-10-01T12:06:03,4894.36,INR,UPI,505413@ybl,Debited Rs 4894.36 to 505413@ybl. Ref:298605503599,user_0310
TXN00003243,2025-10-18T21:36:15,148.36,INR,GPay,133671@gpay,"UPI Dr to 133671@gpay, Rs 148.36. Ref 194992293572.",user_0292
TXN00000383,2024-01-27T10:52:07,211.18,INR,PhonePe,177350@airtelpaymentsbank,Money sent to 177350@airtelpaymentsbank. Rs 211.18. Ref 252727239017.,user_0374
TXN00001315,2024-06-15T21:21:15,1003.61,INR,UPI,855772@phonepe,Debited Rs 1003.61 to 855772@phonepe. Ref:636424921847,user_0260
TXN00002256,2024-04-09T13:53:25,2129.26,INR,PhonePe,330368@phonepe,Money sent to 330368@phonepe. Rs 2129.26. Ref 511979990317.,user_0396
TXN00004295,2024-11-01T07:39:00,296.44,INR,Paytm,943377902@axl,Money sent to 943377902@axl. Rs 296.44. Ref 838487916047.,user_0304
TXN00001962,2024-01-12T09:25:25,95.47,INR,GPay,171277@oksbi,Debited Rs 95.47 to 171277@oksbi. Ref:389372585842,user_0444
TXN00002484,2024-06-01T16:52:16,20184.6,INR,UPI,505413@ybl,"UPI Dr to 505413@ybl, Rs 20184.60. Ref 155451398198.",user_0345
TXN00000614,2025-05-29T10:53:11,294.4,INR,PhonePe,803409@paytm,"UPI Dr to 803409@paytm, Rs 294.40. Ref 566192595298.",user_0411
TXN00003416,2025-06-23T15:29:37,93.77,INR,GPay,929687647@phonepe,Payment Rs 93.77 to 929687647@phonepe. TXN 883487082334,user_0416
TXN00001541,2024-02-18T23:48:48,303.83,INR,GPay,433717@okaxis,Debited Rs 303.83 to 433717@okaxis. Ref:240128763495,user_0473
TXN00004367,2024-05-11T11:22:01,891.46,INR,GPay,996152293@gpay,Payment Rs 891.46 to 996152293@gpay. TXN 203406487654,user_0427
TXN00002622,2025-01-09T15:31:38,627.24,INR,GPay,195307@okaxis,Debited Rs 627.24 to 195307@okaxis. Ref:137722800485,user_0439
TXN00003419,2025-07-10T12:42:46,98.47,INR,PhonePe,994885791@okicici,Txn to 994885791@okicici of Rs 98.47. Ref 468884560461.,user_0209
TXN00003828,2025-12-30T21:51:38,69.75,INR,PhonePe,982147006@paytm,Txn to 982147006@paytm of Rs 69.75. Ref 436078449181.,user_0399
TXN00002324,2025-05-16T14:12:48,933.34,INR,PhonePe,964255@okaxis,"UPI Dr to 964255@okaxis, Rs 933.34. Ref 629697026690.",user_0324
TXN00002135,2024-05-23T14:21:29,24.97,INR,GPay,973627@ybl,Payment Rs 24.97 to 973627@ybl. TXN 771293674895,user_0491
TXN00000872,2025-11-30T10:45:52,62.29,INR,UPI,840484@okhdfcbank,Money sent to 840484@okhdfcbank. Rs 62.29. Ref 503765927615.,user_0050
TXN00003959,2024-06-11T12:23:31,357.38,INR,PhonePe,932534272@ybl,Debited Rs 357.38 to 932534272@ybl. Ref:987875430746,user_0187
TXN00001067,2024-10-20T15:42:16,1420.62,INR,GPay,807457@axl,Money sent to 807457@axl. Rs 1420.62. Ref 975831261391.,user_0440
TXN00003990,2024-04-19T13:05:23,52.91,INR,UPI,926700826@gpay,Paid Rs 52.91 to 926700826@gpay. UTR 467396731410.,user_0199
TXN00003314,2025-03-14T10:05:54,94.99,INR,UPI,940934@paytm,Payment Rs 94.99 to 940934@paytm. TXN 474697717715,user_0155
TXN00004081,2024-10-20T11:51:26,135.12,INR,GPay,985419062@axl,Payment Rs 135.12 to 985419062@axl. TXN 321708510151,user_0453
TXN00000222,2025-02-03T13:12:49,1579.81,INR,UPI,762176@okicici,Debited Rs 1579.81 to 762176@okicici. Ref:141096056892,user_0173
TXN00002495,2024-12-05T17:45:22,1257.25,INR,Paytm,225817@paytm,Paid Rs 1257.25 to 225817@paytm. UTR 487384195062.,user_0162
TXN00000507,2025-08-21T08:37:24,1140.13,INR,Paytm,177350@airtelpaymentsbank,Payment Rs 1140.13 to 177350@airtelpaymentsbank. TXN 325458132479,user_0212
TXN00002944,2024-06-23T17:10:55,149.63,INR,GPay,726687@phonepe,"UPI Dr to 726687@phonepe, Rs 149.63. Ref 403989225199.",user_0360
TXN00000241,2024-07-23T18:04:05,364.35,INR,PhonePe,762176@okicici,Paid Rs 364.35 to 762176@okicici. UTR 199675286556.,user_0264
TXN00001445,2025-07-15T09:32:24,20.68,INR,GPay,494990@paytm,Money sent to 494990@paytm. Rs 20.68. Ref 479320782238.,user_0041
TXN00000297,2024-11-09T19:36:40,1462.12,INR,UPI,762176@okicici,Debited Rs 1462.12 to 762176@okicici. Ref:927018750528,user_0402
TXN00002163,2024-08-01T12:42:26,2061.78,INR,GPay,412748@okicici,Debited Rs 2061.78 to 412748@okicici. Ref:776391905927,user_0265
TXN00004170,2025-06-23T22:33:09,216.5,INR,UPI,974942406@gpay,"UPI Dr to 974942406@gpay, Rs 216.50. Ref 320703000908.",user_0306
TXN00003812,2024-11-21T08:22:46,667.85,INR,GPay,947750586@axl,Paid Rs 667.85 to 947750586@axl. UTR 364131964209.,user_0189
TXN00000332,2024-03-19T15:33:01,6745.79,INR,GPay,762176@okicici,Payment Rs 6745.79 to 762176@okicici. TXN 528321191191,user_0423
TXN00003257,2024-04-16T19:15:40,23.4,INR,UPI,128719@ibl,Money sent to 128719@ibl. Rs 23.40. Ref 211965576680.,user_0151
TXN00002888,2024-04-17T13:36:33,423.75,INR,Paytm,371961@phonepe,Txn to 371961@phonepe of Rs 423.75. Ref 769082829708.,user_0226
TXN00002440,2024-11-29T10:47:19,191.52,INR,Paytm,861077@ybl,Payment Rs 191.52 to 861077@ybl. TXN 468258788861,user_0082
TXN00001187,2024-10-01T16:22:08,3330.76,INR,UPI,807457@axl,Payment Rs 3330.76 to 807457@axl. TXN 992979587054,user_0147
TXN00001108,2025-12-13T20:32:44,3157.46,INR,GPay,807457@axl,"UPI Dr to 807457@axl, Rs 3157.46. Ref 494971448630.",user_0121
TXN00002361,2024-11-01T10:40:36,96.56,INR,UPI,275174@okhdfcbank,Money sent to 275174@okhdfcbank. Rs 96.56. Ref 526236714031.,user_0110
TXN00004420,2024-02-28T13:34:20,946.82,INR,UPI,921949116@phonepe,Payment Rs 946.82 to 921949116@phonepe. TXN 645400238157,user_0312
TXN00002636,2024-01-07T14:27:22,41.93,INR,GPay,670870@okicici,Money sent to 670870@okicici. Rs 41.93. Ref 950769790315.,user_0289
TXN00000444,2024-03-15T12:59:23,339.32,INR,Paytm,177350@airtelpaymentsbank,Paid Rs 339.32 to 177350@airtelpaymentsbank. UTR 891798810453.,user_0279
TXN00002030,2024-08-01T17:42:25,264.5,INR,GPay,495651@paytm,Debited Rs 264.50 to 495651@paytm. Ref:455510125840,user_0461
TXN00000742,2024-01-03T17:57:18,56.12,INR,Paytm,840484@okhdfcbank,Paid Rs 56.12 to 840484@okhdfcbank. UTR 886275771791.,user_0136
TXN00003529,2025-01-24T13:52:30,153.66,INR,GPay,971776022@ybl,"UPI Dr to 971776022@ybl, Rs 153.66. Ref 810086639147.",user_0466
TXN00004160,2024-07-11T18:08:49,270.91,INR,Paytm,965012500@paytm,Payment Rs 270.91 to 965012500@paytm. TXN 327840447821,user_0208
TXN00000929,2025-08-18T13:51:17,78.86,INR,UPI,184759@jio,Paid Rs 78.86 to 184759@jio. UTR 987445321014.,user_0279
TXN00004500,2024-09-30T23:01:02,80.39,INR,GPay,931872389@oksbi,Paid Rs 80.39 to 931872389@oksbi. UTR 726283845794.,user_0167
TXN00002274,2024-03-19T08:24:31,66.6,INR,UPI,972435@okhdfcbank,"UPI Dr to 972435@okhdfcbank, Rs 66.60. Ref 816075608296.",user_0210
TXN00002717,2024-05-15T21:28:25,50.24,INR,GPay,412182@gpay,Paid Rs 50.24 to 412182@gpay. UTR 884497377230.,user_0461
TXN00003528,2025-12-20T14:17:45,320.78,INR,Paytm,971776022@ybl,Debited Rs 320.78 to 971776022@ybl. Ref:476975765231,user_0084
TXN00000311,2025-07-18T13:28:35,112.5,INR,PhonePe,762176@okicici,Debited Rs 112.50 to 762176@okicici. Ref:348914812290,user_0442
TXN00001028,2025-03-26T16:16:11,175.88,INR,PhonePe,184759@jio,Payment Rs 175.88 to 184759@jio. TXN 373602803970,user_0029
TXN00000402,2024-05-16T06:24:59,79.99,INR,PhonePe,177350@airtelpaymentsbank,Money sent to 177350@airtelpaymentsbank. Rs 79.99. Ref 982011380449.,user_0280
TXN00001722,2024-01-05T10:28:54,2341.66,INR,GPay,491694@ibl,Money sent to 491694@ibl. Rs 2341.66. Ref 638767331362.,user_0437
TXN00003747,2024-09-25T10:41:52,72.45,INR,Paytm,949019753@okaxis,Paid Rs 72.45 to 949019753@okaxis. UTR 774940988048.,user_0344
TXN00002871,2025-04-18T22:18:28,116.25,INR,UPI,590503@okicici,Payment Rs 116.25 to 590503@okicici. TXN 629537767409,user_0166
TXN00002699,2025-12-04T08:31:22,37.03,INR,GPay,230071@ibl,Money sent to 230071@ibl. Rs 37.03. Ref 710073019950.,user_0300
TXN00002918,2025-03-27T12:12:51,134.32,INR,Paytm,960059@okaxis,Money sent to 960059@okaxis. Rs 134.32. Ref 378868829584.,user_0034
TXN00000154,2025-07-11T19:18:04,14.76,INR,PhonePe,180325@ybl,Money sent to 180325@ybl. Rs 14.76. Ref 183943814791.,user_0148
TXN00000484,2025-02-17T18:45:57,148.52,INR,PhonePe,177350@airtelpaymentsbank,Debited Rs 148.52 to 177350@airtelpaymentsbank. Ref:806465721958,user_0338
TXN00000401,2025-03-22T17:51:28,234.5,INR,Paytm,177350@airtelpaymentsbank,Paid Rs 234.50 to 177350@airtelpaymentsbank. UTR 699595448774.,user_0057
TXN00000017,2025-02-08T09:04:27,120.22,INR,Paytm,180325@ybl,"UPI Dr to 180325@ybl, Rs 120.22. Ref 578697482210.",user_0432
TXN00004266,2024-10-09T19:54:01,1103.1,INR,Paytm,911967255@ybl,Paid Rs 1103.10 to 911967255@ybl. UTR 504663498898.,user_0269
TXN00001906,2024-12-01T13:08:02,9480.83,INR,PhonePe,666787@phonepe,Payment Rs 9480.83 to 666787@phonepe. TXN 243880676670,user_0462
TXN00002556,2024-05-19T22:19:05,109.61,INR,GPay,543485@gpay,Paid Rs 109.61 to 543485@gpay. UTR 849178534306.,user_0055
TXN00002786,2025-10-13T08:11:22,117.97,INR,PhonePe,233387@ybl,Paid Rs 117.97 to 233387@ybl. UTR 578255337128.,user_0203
TXN00001064,2024-03-19T18:52:07,143.98,INR,GPay,807457@axl,Txn to 807457@axl of Rs 143.98. Ref 824765821474.,user_0408
TXN00000177,2025-08-26T13:19:10,281.88,INR,Paytm,180325@ybl,Money sent to 180325@ybl. Rs 281.88. Ref 751370761171.,user_0267
TXN00002847,2024-08-13T11:35:36,67.33,INR,UPI,226201@ybl,Payment Rs 67.33 to 226201@ybl. TXN 319859990647,user_0174
TXN00000970,2025-08-04T06:42:01,343.65,INR,GPay,184759@jio,Payment Rs 343.65 to 184759@jio. TXN 327424715111,user_0409
TXN00002236,2025-06-22T14:21:08,138.6,INR,PhonePe,340277@gpay,Txn to 340277@gpay of Rs 138.60. Ref 247861123132.,user_0017
TXN00003405,2025-11-02T18:26:01,293.94,INR,GPay,946279936@ibl,Paid Rs 293.94 to 946279936@ibl. UTR 473412751213.,user_0117
TXN00000015,2024-06-30T13:27:31,136.15,INR,GPay,180325@ybl,Money sent to 180325@ybl. Rs 136.15. Ref 213097467581.,user_0458
TXN00001829,2025-04-01T14:43:19,11473.45,INR,PhonePe,710126@paytm,Money sent to 710126@paytm. Rs 11473.45. Ref 876803416183.,user_0273
TXN00003895,2024-03-23T21:35:49,306.5,INR,GPay,969981740@ybl,Paid Rs 306.50 to 969981740@ybl. UTR 263088980016.,user_0100
TXN00001071,2025-11-08T08:32:18,732.24,INR,GPay,807457@axl,Money sent to 807457@axl. Rs 732.24. Ref 159593787649.,user_0293
TXN00003491,2024-12-31T20:48:23,71.19,INR,GPay,965786327@phonepe,Money sent to 965786327@phonepe. Rs 71.19. Ref 103349694579.,user_0272
TXN00001553,2024-07-20T19:07:39,266.86,INR,PhonePe,433717@okaxis,Debited Rs 266.86 to 433717@okaxis. Ref:840606877365,user_0005
TXN00004074,2025-11-13T07:44:43,570.89,INR,PhonePe,936751180@ibl,Txn to 936751180@ibl of Rs 570.89. Ref 723060943761.,user_0330
TXN00003360,2025-09-27T06:27:29,3111.13,INR,PhonePe,973601333@okhdfcbank,Paid Rs 3111.13 to 973601333@okhdfcbank. UTR 232986040553.,user_0258
TXN00004670,2024-05-17T07:53:41,69.61,INR,PhonePe,947413267@axl,Payment Rs 69.61 to 947413267@axl. TXN 218200588732,user_0166
TXN00001974,2025-05-09T09:47:46,164.96,INR,GPay,171277@oksbi,Txn to 171277@oksbi of Rs 164.96. Ref 308578153255.,user_0011
TXN00003025,2025-05-10T09:43:16,80.55,INR,PhonePe,773942@axl,Txn to 773942@axl of Rs 80.55. Ref 220840587518.,user_0453
TXN00001659,2025-07-05T17:19:37,484.42,INR,PhonePe,245144@okicici,Payment Rs 484.42 to 245144@okicici. TXN 902151747965,user_0191
TXN00000430,2025-11-10T22:30:18,463.65,INR,Paytm,177350@airtelpaymentsbank,Paid Rs 463.65 to 177350@airtelpaymentsbank. UTR 531291938177.,user_0482
TXN00004675,2025-04-22T21:32:58,258.65,INR,GPay,931621414@ibl,Paid Rs 258.65 to 931621414@ibl. UTR 449399962323.,user_0212
TXN00001336,2024-03-07T11:18:00,932.97,INR,PhonePe,855772@phonepe,Money sent to 855772@phonepe. Rs 932.97. Ref 132579718907.,user_0054
TXN00000756,2025-10-26T20:18:21,416.3,INR,UPI,840484@okhdfcbank,Debited Rs 416.30 to 840484@okhdfcbank. Ref:656928936075,user_0318
TXN00004235,2024-01-01T19:37:50,7435.58,INR,GPay,965243304@phonepe,"UPI Dr to 965243304@phonepe, Rs 7435.58. Ref 938209794713.",user_0315
TXN00003176,2025-05-25T12:26:30,208.92,INR,UPI,977638@gpay,Money sent to 977638@gpay. Rs 208.92. Ref 218165952501.,user_0479
TXN00000464,2025-12-12T20:13:33,391.22,INR,GPay,177350@airtelpaymentsbank,Paid Rs 391.22 to 177350@airtelpaymentsbank. UTR 652962925957.,user_0211
TXN00000476,2024-08-31T21:09:04,112.09,INR,GPay,177350@airtelpaymentsbank,Paid Rs 112.09 to 177350@airtelpaymentsbank. UTR 320590254101.,user_0141
TXN00003746,2024-07-23T15:12:25,7964.64,INR,GPay,990710361@gpay,Money sent to 990710361@gpay. Rs 7964.64. Ref 734712528449.,user_0494
TXN00003272,2025-02-26T09:13:53,76.54,INR,UPI,140306@phonepe,Txn to 140306@phonepe of Rs 76.54. Ref 560399555430.,user_0117
TXN00000413,2025-02-03T09:07:00,328.02,INR,GPay,177350@airtelpaymentsbank,Paid Rs 328.02 to 177350@airtelpaymentsbank. UTR 345645830597.,user_0343
TXN00002813,2025-01-01T11:09:34,942.68,INR,UPI,548011@ibl,Debited Rs 942.68 to 548011@ibl. Ref:304887483398,user_0359
TXN00004323,2025-05-29T21:33:00,9048.42,INR,Paytm,953141103@ibl,Money sent to 953141103@ibl. Rs 9048.42. Ref 818155673820.,user_0456
TXN00003594,2024-02-13T10:53:59,35.23,INR,UPI,980096384@gpay,"UPI Dr to 980096384@gpay, Rs 35.23. Ref 466732087428.",user_0127
TXN00003510,2024-09-04T17:36:13,18309.26,INR,Paytm,989836653@ibl,Paid Rs 18309.26 to 989836653@ibl. UTR 455619052845.,user_0346
TXN00003414,2025-09-26T20:18:28,213.93,INR,Paytm,936639244@phonepe,"UPI Dr to 936639244@phonepe, Rs 213.93. Ref 490564164270.",user_0315
TXN00002494,2025-03-05T13:34:18,33.24,INR,PhonePe,225817@paytm,"UPI Dr to 225817@paytm, Rs 33.24. Ref 286914713299.",user_0067
TXN00002902,2025-01-09T20:59:58,173.22,INR,GPay,659673@okicici,Money sent to 659673@okicici. Rs 173.22. Ref 598968357210.,user_0458
TXN00004450,2025-05-04T08:59:34,251.46,INR,PhonePe,978382410@okhdfcbank,Payment Rs 251.46 to 978382410@okhdfcbank. TXN 968062183765,user_0282
TXN00002356,2024-05-01T14:32:33,9723.85,INR,UPI,730469@ibl,Debited Rs 9723.85 to 730469@ibl. Ref:682299919810,user_0186
TXN00001742,2025-01-05T16:52:39,625.59,INR,GPay,448730@ybl,"UPI Dr to 448730@ybl, Rs 625.59. Ref 430540722546.",user_0048
TXN00001788,2025-02-01T14:45:54,475.81,INR,Paytm,993398@gpay,Money sent to 993398@gpay. Rs 475.81. Ref 227619269208.,user_0424
TXN00002714,2024-04-02T12:29:28,157.23,INR,Paytm,412182@gpay,Money sent to 412182@gpay. Rs 157.23. Ref 603800967262.,user_0066
TXN00003786,2024-05-31T20:58:12,148.41,INR,Paytm,976862758@phonepe,Paid Rs 148.41 to 976862758@phonepe. UTR 347120514135.,user_0016
TXN00000195,2024-03-04T12:51:46,827.39,INR,PhonePe,762176@okicici,Debited Rs 827.39 to 762176@okicici. Ref:179861043707,user_0294
TXN00003228,2025-07-15T22:32:47,467.94,INR,Paytm,137452@okicici,Txn to 137452@okicici of Rs 467.94. Ref 262125221636.,user_0177
TXN00001221,2024-12-03T14:13:44,610.66,INR,PhonePe,855772@phonepe,Money sent to 855772@phonepe. Rs 610.66. Ref 371161369545.,user_0474
TXN00004039,2025-12-17T21:53:44,2107.64,INR,PhonePe,942925965@paytm,"UPI Dr to 942925965@paytm, Rs 2107.64. Ref 118066269362.",user_0295
TXN00000501,2024-08-19T13:22:43,432.88,INR,GPay,177350@airtelpaymentsbank,"UPI Dr to 177350@airtelpaymentsbank, Rs 432.88. Ref 846987984085.",user_0409
TXN00002090,2025-11-01T17:51:03,1818.54,INR,UPI,671245@oksbi,Paid Rs 1818.54 to 671245@oksbi. UTR 378234799929.,user_0181
TXN00000308,2024-12-31T08:14:14,167.22,INR,PhonePe,762176@okicici,Money sent to 762176@okicici. Rs 167.22. Ref 394760870481.,user_0484
TXN00002214,2024-01-06T11:20:35,46.72,INR,PhonePe,727093@okicici,Money sent to 727093@okicici. Rs 46.72. Ref 862108074098.,user_0064
TXN00000380,2024-03-02T09:32:43,134.07,INR,PhonePe,177350@airtelpaymentsbank,Paid Rs 134.07 to 177350@airtelpaymentsbank. UTR 889457829740.,user_0047
TXN00000492,2024-10-29T18:31:39,328.23,INR,Paytm,177350@airtelpaymentsbank,Debited Rs 328.23 to 177350@airtelpaymentsbank. Ref:427360581603,user_0464
TXN00000831,2025-10-17T13:57:12,92.61,INR,PhonePe,840484@okhdfcbank,"UPI Dr to 840484@okhdfcbank, Rs 92.61. Ref 334011951687.",user_0453
TXN00003131,2024-01-18T06:11:45,402.9,INR,PhonePe,511675@okaxis,"UPI Dr to 511675@okaxis, Rs 402.90. Ref 804535605173.",user_0466
TXN00004507,2024-04-22T21:49:42,94.21,INR,PhonePe,915586086@okaxis,Txn to 915586086@okaxis of Rs 94.21. Ref 566145097400.,user_0091
TXN00001360,2025-08-04T19:57:36,27.29,INR,UPI,494990@paytm,Txn to 494990@paytm of Rs 27.29. Ref 471085120964.,user_0197
TXN00000958,2025-10-21T08:17:56,419.14,INR,Paytm,184759@jio,Paid Rs 419.14 to 184759@jio. UTR 646787598958.,user_0396
TXN00004331,2024-08-14T19:36:13,375.86,INR,PhonePe,963083223@oksbi,Debited Rs 375.86 to 963083223@oksbi. Ref:141336671219,user_0499
TXN00001252,2025-06-22T08:18:12,385.96,INR,UPI,855772@phonepe,Payment Rs 385.96 to 855772@phonepe. TXN 601385536114,user_0345
TXN00002646,2024-08-01T11:41:07,6400.79,INR,Paytm,668497@axl,Payment Rs 6400.79 to 668497@axl. TXN 329822403116,user_0362
TXN00000583,2025-08-31T22:28:42,112.89,INR,Paytm,803409@paytm,Debited Rs 112.89 to 803409@paytm. Ref:854528398841,user_0312
TXN00000068,2025-01-29T13:49:07,134.94,INR,PhonePe,180325@ybl,Payment Rs 134.94 to 180325@ybl. TXN 909029418687,user_0428
TXN00000695,2025-08-26T17:21:15,85.9,INR,UPI,803409@paytm,Payment Rs 85.90 to 803409@paytm. TXN 691079151494,user_0156
TXN00003631,2024-11-24T18:41:20,161.69,INR,UPI,937637682@paytm,"UPI Dr to 937637682@paytm, Rs 161.69. Ref 764853009268.",user_0416
TXN00002980,2024-11-22T12:53:48,258.74,INR,Paytm,704010@ybl,Payment Rs 258.74 to 704010@ybl. TXN 507128147618,user_0375
TXN00001617,2025-04-20T19:48:25,1019.33,INR,Paytm,433717@okaxis,Payment Rs 1019.33 to 433717@okaxis. TXN 509914421036,user_0256
TXN00002042,2025-09-01T17:02:01,1143.15,INR,Paytm,495651@paytm,Money sent to 495651@paytm. Rs 1143.15. Ref 627763899824.,user_0051
TXN00003092,2025-04-04T09:37:13,24.01,INR,Paytm,966889@phonepe,Money sent to 966889@phonepe. Rs 24.01. Ref 678769030067.,user_0045
TXN00001110,2024-03-06T19:19:14,67.1,INR,Paytm,807457@axl,"UPI Dr to 807457@axl, Rs 67.10. Ref 526766805609.",user_0022
TXN00003898,2025-09-23T19:53:12,207.32,INR,GPay,969981740@ybl,"UPI Dr to 969981740@ybl, Rs 207.32. Ref 671069260814.",user_0206
TXN00000603,2025-10-31T17:54:37,276.56,INR,GPay,803409@paytm,Payment Rs 276.56 to 803409@paytm. TXN 784564508899,user_0389
TXN00002276,2024-09-08T22:52:43,65.84,INR,Paytm,943130@ibl,Debited Rs 65.84 to 943130@ibl. Ref:656338165653,user_0422
TXN00000091,2025-08-15T20:20:57,105.85,INR,PhonePe,180325@ybl,"UPI Dr to 180325@ybl, Rs 105.85. Ref 486961344909.",user_0258
TXN00004414,2025-06-25T19:36:45,118.58,INR,PhonePe,973469923@okicici,Txn to 973469923@okicici of Rs 118.58. Ref 121990197305.,user_0350
TXN00003666,2025-01-13T19:51:19,132.71,INR,UPI,950363291@okaxis,Payment Rs 132.71 to 950363291@okaxis. TXN 749760945909,user_0108
TXN00001029,2024-12-26T15:22:00,97.95,INR,GPay,184759@jio,Debited Rs 97.95 to 184759@jio. Ref:142275130330,user_0184
TXN00001434,2024-04-24T13:16:52,56.33,INR,PhonePe,494990@paytm,Debited Rs 56.33 to 494990@paytm. Ref:604836666352,user_0112
TXN00001586,2025-06-29T23:56:49,221.16,INR,Paytm,433717@okaxis,Paid Rs 221.16 to 433717@okaxis. UTR 177338981886.,user_0181
TXN00001305,2025-12-26T07:07:45,384.7,INR,Paytm,855772@phonepe,Txn to 855772@phonepe of Rs 384.70. Ref 784874887417.,user_0041
TXN00004370,2025-12-02T11:18:07,922.83,INR,UPI,963700848@paytm,Txn to 963700848@paytm of Rs 922.83. Ref 311690652516.,user_0207
TXN00001605,2025-11-19T18:05:07,71.65,INR,GPay,433717@okaxis,Money sent to 433717@okaxis. Rs 71.65. Ref 467327655411.,user_0357
TXN00000082,2024-10-11T14:16:14,88.0,INR,UPI,180325@ybl,Debited Rs 88.00 to 180325@ybl. Ref:803990075740,user_0407
TXN00001760,2025-11-01T17:43:06,10862.74,INR,UPI,225777@phonepe,"UPI Dr to 225777@phonepe, Rs 10862.74. Ref 592311808612.",user_0202
TXN00003956,2024-08-25T09:32:54,163.2,INR,GPay,954085663@gpay,Payment Rs 163.20 to 954085663@gpay. TXN 136414129935,user_0121
TXN00002425,2025-03-13T08:16:00,234.46,INR,UPI,427310@phonepe,"UPI Dr to 427310@phonepe, Rs 234.46. Ref 392868874267.",user_0281
TXN00001858,2025-05-01T16:52:04,4790.33,INR,PhonePe,238860@axl,Payment Rs 4790.33 to 238860@axl. TXN 645328422811,user_0069
TXN00003905,2025-07-18T19:31:48,458.61,INR,UPI,941500162@okhdfcbank,Txn to 941500162@okhdfcbank of Rs 458.61. Ref 158377270965.,user_0065
TXN00000751,2025-01-05T06:15:47,374.69,INR,Paytm,840484@okhdfcbank,Paid Rs 374.69 to 840484@okhdfcbank. UTR 857429737076.,user_0336
TXN00000925,2025-10-07T13:41:43,236.26,INR,GPay,184759@jio,Payment Rs 236.26 to 184759@jio. TXN 750754537366,user_0231
TXN00001222,2025-02-13T20:30:42,7855.8,INR,PhonePe,855772@phonepe,Payment Rs 7855.80 to 855772@phonepe. TXN 477764722327,user_0223
TXN00003700,2024-05-26T10:46:34,4276.66,INR,Paytm,970540635@ybl,Txn to 970540635@ybl of Rs 4276.66. Ref 960041655506.,user_0306
TXN00004773,2025-06-15T22:49:17,53.2,INR,Paytm,953416844@okaxis,"UPI Dr to 953416844@okaxis, Rs 53.20. Ref 646606708519.",user_0188
TXN00004599,2024-08-13T20:29:40,246.21,INR,Paytm,901230268@paytm,Money sent to 901230268@paytm. Rs 246.21. Ref 652238639006.,user_0438
